PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,user_id
-0.041952730359587465,-0.5076156148655572,0.009861334128533322,-0.32494490229965656,-0.058146914402978055,-0.4017337487459606,0.03836926730491208,-0.2510399942408374,-0.134029371984841,-0.12548194735460827,0.08313086902836629,0.018678668744603902,0.03453864266782131,-0.06338395599787328,0.06371005961703274,152583
-0.8493611019059497,-0.042022321965979825,0.5993887114579147,0.9677644686566237,-0.1535590978550237,0.16367801712074653,-0.4673478212059308,0.02170318476526699,0.0749384189854373,0.041853794263931,0.010139599350113021,0.034642665949677784,0.1241519922016806,-0.060614966113129026,-0.09970268880733701,153982
-0.057289400268035195,0.8742040440319052,0.27137436053619135,-0.1731374436624129,-0.059504272683496805,-0.34295441785646086,-0.02933253520319551,-0.3153234237015124,0.19171883003009493,-0.19043655990195918,0.15318102814322046,0.10304404954485726,0.003234320216812525,-0.0424980194291627,0.08734583127859386,160754
0.13925693386859495,0.3248063804177812,-0.5390267012782817,-0.2736638330349025,-0.0367645498022866,-0.2804887781694149,0.1664393753925144,-0.08668530471819408,-0.05806723923858115,-0.2609187270807162,0.1571330983769586,-0.24984488458320703,0.1607077107952979,0.36569560122725236,0.1263339021663436,164522
-1.052003536051216,-0.5408657111660193,-0.10158675964619761,-0.3601204142900763,-0.06714214967244699,-0.1347413979721573,-0.4537154310346916,0.06059159098801447,0.10124696145484025,-0.11521745650903276,0.1008481451339726,-0.10905198275742024,-0.18612355873932468,0.052358838190445546,-0.22238085375718686,167852
0.4865061599022755,-0.5599289255484035,0.13760055730669746,-0.2919215067836786,0.030860191913862856,-0.7260539909071162,0.3478131664750309,1.4094258425817163,-0.11732879114445671,-0.6930131290707855,0.04078365211256413,-0.06907860749366024,-0.02566236085197926,-0.12229167349142248,-0.17647977142593635,171470
0.19915937248512616,-0.5545668711010843,0.027954318093424038,-0.15349277991760035,-0.07771671511806172,-0.1918632995367423,-0.026858416585116562,0.1735086262164977,-0.006689283415117986,-0.3681456883028406,-0.2572661007679519,-0.03192033366819785,-0.07214452498656518,-0.16180304723756228,0.10075357634258625,174997
0.1741727622946625,-0.5409589571594756,0.017933717218845374,-0.26633905779141065,-0.16155674747172993,0.06012895158735594,0.24635107685973123,-0.1901699372264653,-0.01347526565125301,-0.06806695910338953,0.08516119325886018,0.061218467849433425,-0.13436761526372618,0.045806298179577425,-0.14636680373175975,175032
0.4705376376525783,0.3006765322058469,-0.5364592443959215,-0.16811504280197542,-0.07484178526941372,0.04239120844747689,-0.12063375798396536,-0.03555952376936786,-0.052264897955278555,-0.1196764634962652,-0.1945476899732138,-0.04766909265116637,0.02027293775444014,0.2384564045403121,-0.12338806745082362,181157
-0.7441672735500819,0.007561612691881603,0.786950051943369,-0.23319746069469333,-0.09217602402837209,-0.19782832416071278,-0.22884908703181656,0.5872610490012506,-0.24896961654019278,-0.44691789586152214,0.3124131736915794,-0.08455603117535694,-0.061785999017001936,0.03177935139517625,-0.026122593889594037,182191
0.30802697298508575,0.8506856352040122,0.27031610984955956,-0.08999112957080174,-0.12261380486861362,0.03451271642042007,-0.20518871907256592,-0.15485743785291667,-0.24911705963158548,0.09409369506345032,0.03269794786507342,0.006978044538354197,0.08730236143615144,-0.11639983871838869,-0.053074815290162586,187212
-0.1038457275067427,0.05682369969225343,0.8200471856823897,-0.2457717185042545,-0.21684714908865405,0.052222458895415116,0.48765967242258423,-0.21221888600842953,-0.041410817462092964,-0.05922830460882489,-0.05054082940321278,-0.2585090930743273,0.11695804008720745,0.03233473183951785,-0.07028428730307465,189676
0.6358395825006964,-0.591560194391369,0.018660708269421275,-0.029531839486706235,-0.18057774243033503,0.31750279932261827,-0.31353218958568263,-0.1013684403667236,0.10249069110320541,0.08493501984046173,-0.06311549694676286,-0.15155351552716784,-0.027375004352014093,-0.19548169916943064,-0.20329749568942374,190866
-0.1647644748163979,-0.5261770153513117,0.007346705244371393,-0.2885968599635018,-0.05538403578181157,-0.38878295978047855,-0.03672009134156162,-0.25407209036810535,0.029587525034830642,-0.15314423676898503,-0.2605624452007604,-0.19198038800529488,-0.08885125225034632,-0.06547449965485846,0.09403213672688898,195192
1.1068471065528762,-0.6846464120460347,0.06349232848746028,1.1222106400261027,0.82423688239204,0.4517932661322091,0.022948671514740004,0.5885726079960671,0.04143785103434727,-0.37328813587154347,0.18278307696575302,-0.1848357473719176,0.1478863912656181,-0.15037111358975017,-0.0775759653928153,204943
0.7008035788380429,0.25209456911422023,-0.4623333876894815,-0.0833132301404152,-0.0104839505417606,-0.18240580221937433,0.07202627357900782,0.8901900290786786,-0.09778277490134102,-0.5625459421293393,-0.17612479877260045,0.24226547647604496,-0.20255676499754618,-0.08731731496127751,0.05906598284166825,204997
-0.7310542694941402,0.767544233224059,0.06974058312808537,0.9991668404375603,-0.12455486353943135,0.2510616016806244,-0.41475746222294013,0.07670271029333597,0.06719671965513252,-0.006304031190552312,0.07252445581666987,-0.055356957536321194,-0.08291980394030402,0.19077868582793173,-0.056168732512884983,205044
0.3286360000331394,-0.015029340499648547,0.8337193088603854,0.003516928646923212,-0.17322707219851174,0.058956828909640144,-0.19641965237187892,0.012358615150168548,0.07774265446916662,0.20146115922932348,-0.09998159084612424,0.044976112365196094,-0.019438437297847028,0.014889452926024394,0.06203771709939265,206011
0.2425325819760018,-0.5415765001578836,0.09253646910419078,-0.2765448807497368,-0.019215311896752484,-0.5394156451008659,0.19819292249529108,0.4749798655026371,-0.07053209024190688,-0.6848837510531904,0.09814356334968333,-0.11914206089249096,-0.08169110998870735,-0.048002671335510366,0.03454224282215501,216796
-1.0529409963562015,0.8131385603436425,0.2419587532969051,-0.25076585642894295,0.9065277341168447,0.10553437997231228,-0.4310034134063091,0.07109920858406131,-0.23535840376547645,0.022861386240629375,0.15906200036209708,-0.14357352673132723,-0.3174024632725265,0.026849756346203443,-0.03188207597718501,217114
-0.3041096863632059,0.04504682324860165,0.7861704782846671,-0.22715935133091397,-0.19994647651608255,0.03436619837944756,0.26756587673488097,-0.2418563586802696,0.002365794881862504,0.0030677932569877775,-0.28474411606880956,-0.08702242873349642,0.032001669005932154,-0.12142902156525356,-0.09177195097834273,217136
0.5852678651621979,-0.573392575132857,0.04505516081500713,-0.10610695039486556,-0.10724768593848419,-0.03344093654179052,-0.07343663779661758,0.4489195175807373,-0.2641001314006415,-0.03010078500647187,-0.02577207952116528,0.054652596544317686,0.027168715631372187,-0.177511353544562,0.027501969023674133,220725
-0.16741584647966845,-0.007550332599515208,0.7496404007525943,0.7838618573177,-0.053596529892857694,-0.640573173174307,0.12877679129084707,-0.12011233835432128,0.3281156408101289,0.23005190510469203,0.016258778091447323,0.16113574082664128,0.0740316948319103,-0.05287938172174722,-0.10919160243289575,224996
0.2577812841133953,-0.5420497016276089,-0.006396167215933779,-0.12025071994093567,-0.12052277848918735,0.0025692711300268206,-0.1627092368396421,-0.16583503934074084,0.15085949948149713,-0.07962807728690774,-0.22589844308215912,-0.06477289374608802,0.048644679159762894,0.030425622431849292,0.033792498969719476,226367
-1.1285696132099974,0.021630889136716402,0.7047356607780234,-0.2538491378232859,-0.11722418076777624,-0.07493210554415261,-0.48320462457173086,0.08482731020918939,-0.23942864183222806,0.01986482545331633,0.0876175024850617,-0.03116043392796123,-0.06310870820545686,0.026461624210106116,-0.03511346835530205,228195
-0.08341513393637023,-0.5233806521722955,0.050662298017226604,-0.3685830106957007,0.8167503555185459,0.17459669229321484,0.48942404370463966,-0.2480266917820625,-0.055991101909230845,-0.03340746156367269,0.0656221992820967,-0.04677273553199326,0.015046191955351645,-0.05520541365110357,-0.1754851760553378,228872
0.558752836963742,-0.5971376271335177,0.11133236609798541,-0.1921445474285996,-0.06358426357535157,-0.33733279970345437,0.09787128279227209,0.7591590460337263,-0.3065817368278332,-0.1745427152760119,0.3219715739190192,-0.17545249890592624,-0.1398686564087462,-0.18110047994628148,0.0055945793498276,229009
0.0007572542804537008,-0.5350953822860544,0.06529438152443509,-0.29659758659751423,0.03713050787635257,-0.8677117893927868,0.23902867860018728,0.6975206810357042,0.3853354975919441,0.11302689989389002,-0.10507722521355062,0.0964492758749327,-0.1692577420555992,-0.03215359029801104,0.16192868804601473,229108
0.5965620561011835,0.26645007535810217,-0.5297439724097556,-0.07081384918308375,-0.10129990270059906,0.11459710640774125,-0.19618322231933338,-0.14641430128825506,-0.07856920962041725,0.06040358046413227,0.11914098205418522,-0.060770633044077135,-0.03785730840931714,-0.13976809878212515,0.05501662036805427,229330
-0.11093548542613907,-0.5279018929956392,0.02846085081995177,-0.38790620788719954,-0.12605076050553166,-0.27650790113217,0.5924963908147188,-0.07613230723935305,0.23400758094471452,0.24619694146103138,0.3086667896659613,0.12729641038135037,-0.26255724970826366,0.035727993356824125,-0.06272381325272464,232647
-0.29524354630530514,0.8573212724364081,0.1475700036165751,0.7848072097034436,-0.10417948969052898,-0.17948848761230463,0.4216927676186889,-0.22693451961841055,0.04249725735419396,-0.09442858964052162,-0.37102711521119836,0.012590090219328429,0.1287796146416238,-0.0400862842259003,-0.10004692195615025,249521
0.5750131158954219,-0.03852884757078645,0.8468713466263456,0.11176404098308146,-0.2046475754072931,0.22680820627450632,-0.2499501269894239,0.08179672325605856,0.1477272131648666,0.17176422673183225,0.020618601823359728,-0.022353938866403383,-0.004911765241943478,-0.050955551493030965,0.11152601694673259,252835
-1.132792789898721,-0.5224333198575369,-0.13511510254109535,-0.3675660887310723,-0.20000545107011541,0.39493959696918696,0.324712705740301,0.40956569863517395,0.10735130276337446,-0.29270952816345197,-0.19706607403197662,0.24210555655712612,-0.2540000330425127,-0.24706398198821522,-0.3162874254018036,258451
0.0960241059133462,0.027864127418589235,0.8224295612926849,-0.1594526513815097,-0.14891651529299937,-0.09819102610693528,-0.056094114076690405,-0.13440119954841767,-0.27327632083737396,-0.029186071387906798,0.07961362429175223,0.08521972806586194,0.13483193990202852,0.13055053652010584,0.017943264393905534,264470
-0.015595922907349236,0.8698552671161115,0.2922831279678557,-0.269286108910215,-0.05742861853988182,-0.3632327464163055,-0.02397469326806506,-0.302833826685656,-0.06464227927789434,-0.12029068185667191,0.2823962962290043,0.21253227695863253,-0.09240165943787348,-0.05577573487625154,-0.14462038363656574,276512
0.03640870641883609,-0.5289094107835299,-0.002984302437486458,-0.2134134324063452,-0.085310032505025,-0.17707817495944017,-0.1323122325786285,-0.17697316031867155,0.04689508978986345,-0.11417899034251427,-0.3394065958427216,-0.08284857533242516,-0.0334850338931017,0.009826974747727785,0.019998733450587225,281952
-0.03446013661524838,0.3339906115633624,-0.5769056255447387,-0.31744731056084136,-0.10425873740433649,0.002021946175688419,0.3499351595112914,-0.15304889469714444,-0.060366451762596585,-0.08437761377965555,-0.15650981722636303,0.0056842102036645525,0.001745585062423144,0.07450013416260878,-0.09208131356065594,283325
1.0086518879999542,0.21046210660094178,-0.5132374172724229,0.09187237596647313,-0.17214457439692635,0.5457564382594788,-0.3975084031275602,0.12895743803393622,0.07033982230287761,0.28656649903421083,0.2032192677993978,-0.12366268997072799,-0.1518074157028701,-0.25688213326062953,-0.19137105049372377,290123
0.6890669302813837,0.26415905865778877,-0.5463713410482249,0.02874171202298903,-0.16083710796973777,0.40112094951505023,-0.00825099179494243,-0.026314300310883887,0.21668488518478568,-0.062419564877160966,0.007603190047502734,-0.11555315537563585,0.028128437893414876,-0.0011111825753307991,0.08077661605268982,297546
-0.14802991685309919,0.897081110239204,0.2920802397358976,-0.3213065738081667,0.009727819121926162,-0.7168422745015717,0.03457135003161632,0.2627774852812504,-0.016629308444853552,0.6839509917064364,-0.27400702604103117,-0.06008209378846674,-0.05437195588580776,0.032703758656892026,-0.03333429077175465,298253
-0.09867405650517713,0.3109621227417755,-0.5494220606442922,-0.3163221570629421,-0.01197967530579732,-0.34289226467349143,-0.09168738721491698,-0.25485493356265065,0.046533963021724745,-0.14678745376690738,-0.2433690047086874,-0.16038400516821766,-0.1237698255765399,-0.014907770414476565,-0.09762805475975755,299476
-1.0621173583479528,-0.5431477467759371,-0.11124116817751901,-0.27266379661217643,-0.0649203522966137,-0.15366674724847013,-0.4386013195450488,0.0557236503190807,0.1269462041039262,-0.1288698866661962,0.08051651141052298,-0.10409759203640932,-0.15911631890172054,-0.0008170376696839815,0.09701944602270629,306165
0.07612364427222151,0.868532558777976,0.2496412422723818,-0.052083809118191826,-0.06793470692162304,-0.12153128309137522,-0.1552920713158794,0.06793966148729158,0.12212121934554465,-0.37020516710449564,-0.5009129618970193,0.14368091865661842,0.09537198526007468,-0.14363562845549324,0.05871103552180551,306819
0.08265434673810979,0.2810940931626257,-0.45252292727390064,-0.2973429306740425,0.9740121247152479,-0.29333165252325827,0.11761796195440588,-0.42875998406178356,0.20111011926412414,-0.2033179329098469,0.4930536954242315,0.3311322287438722,-0.29348992644028105,-0.14471061409626335,0.07950625304200759,312488
0.5638339726185513,-0.5577449711470763,-0.0035221480096556956,-0.024563528684072522,-0.18146682449013388,0.35694080315797944,-0.028905352918259686,0.21833960741085162,-0.06166256888113719,-0.16779671913387434,-0.3458904582255679,0.0640059318993187,0.10676021327061375,-0.24575864703551686,-0.04095842587286336,313724
0.3791434878281965,0.754081053534366,0.21956493772971966,1.033651275868447,-0.12124806550893895,0.01901500221905013,-0.05620778503154006,-0.12122344679283578,-0.12697648301537168,0.020858355866095052,0.014152359833631722,-0.11835740854130766,-0.08045154112129993,0.03480987529181789,0.06407406470217564,316527
0.4289720536390942,-0.02196191641818601,0.8334106512920216,0.05012619738149848,-0.1953129256743717,0.18025407908676006,-0.23659490590136495,-0.13770864483158554,0.09808037246168644,-0.012119503942621401,0.09180633195707083,0.16309069732904868,-0.012207703455965724,-0.06561172621030137,0.05987667090675852,317688
-0.052037548716818094,-0.4921341897494077,-0.009601832729422569,-0.35112406466001483,-0.07297022475846227,-0.3216691884292996,0.052903786096612615,-0.2533619533932709,0.021505993081677888,-0.15390617992042482,0.020483359317997996,-0.1001376432290877,0.21595752218925712,0.11819334620427077,-0.12852789723158076,322867
0.1260648237983899,-0.5244725359485277,0.009038285223066336,-0.2887423940608751,-0.10137474777461258,-0.1728112086963059,-0.03079189392919629,-0.20988332435879742,-0.23209540619080693,0.003530033713306152,0.04923664960306641,-0.12137046792987852,0.08458987946555141,0.051357094387791194,-0.05217462376827209,324191
0.4597942912017341,-0.5245063702355842,0.02245678218450055,-0.2059199597697468,-0.07604423149947102,-0.17548334714921449,0.05478059935005808,0.441710197222679,-0.2394032745617774,-0.06766990296078837,-0.089289862391988,0.34639194659371336,0.156032500570006,0.05398922708209729,-0.05967745820277656,328590
-0.08656514591527253,-0.49593442384628444,-0.008127102703951908,-0.2652568160517255,-0.1338386921522787,-0.08916814980516373,0.629343803033037,0.23581999764425293,0.1603274915138413,-0.10577478651688937,-0.5512080568733573,0.10876288829316695,-0.06325821807722534,-0.22327818931461618,0.10568238398574187,330764
0.25871310023190297,0.8305287072451324,0.28272898052996276,-0.06274369586694067,-0.11998615798742132,0.023151170664274176,-0.22782679526274124,-0.17616497891694,-0.03846716279111928,0.018635249869022125,-0.057408719780713546,-0.08938146664587991,-0.06509537683728067,-0.1233603906001059,-0.04369353407271026,330893
0.16471549715665668,0.8382606297534283,0.2829167849754701,0.7611356001846071,0.02845190845547746,-0.7314559967868124,0.3493522502390427,0.4101373163851667,-0.11484160269404031,-0.686257479510112,-0.03290430904502478,-0.13125042537866624,0.0824930311346398,-0.04803120351889917,-0.09543319233621275,331039
0.32839098823937407,-0.5316796973191419,-0.012911613423184629,-0.10197561303124453,-0.11478951500958376,-0.042572795592238324,-0.13033036884875926,-0.18360584896059434,0.020149705197130663,-0.05053260128350073,0.03571943556326487,0.20745499183431954,0.1336273003198853,-0.03538522052296983,0.19845313681497156,334787
-0.9575743178399512,0.30561682186835615,-0.662035063879072,-0.34322203995038103,-0.0179574876907298,-0.1361308868441915,-0.46752401271414956,0.0977314211245171,-0.24123259522263424,-0.003367420477274813,0.10243078170609127,-0.07127045334850626,-0.14920539628303858,0.03026299128837405,-0.03913122927049317,337227
0.037682933267217056,0.019206992174905846,0.8209888642990257,-0.10812946093435383,-0.13429340295581726,-0.15512707464453795,-0.1110107269354289,-0.21622114370976914,0.13764649167840426,-0.14726252401801454,-0.013085156337998671,0.17313456409644884,0.014539187657996777,0.006587623406327195,0.03172402078620995,338086
-1.1813252189316894,0.8814030214453266,0.15001456669754662,-0.24960781818114522,0.7539601009562573,0.6635640299835379,0.30388773410965575,0.11398955344849661,-0.2191877302824773,0.18483912763768534,0.00010181404198050803,0.08541511893515026,0.027057568012751054,-0.2081990610213567,0.022217840511802978,340166
0.33404050117406925,0.3475755299405866,-0.5269107979149903,-0.3146900916408751,0.013815282776190235,-0.5026230143017903,0.09823321004067687,0.3807982125094472,-0.09686075516496873,0.15893354816026517,-0.0019760538868244804,-0.07869271300789292,0.2701283044911023,0.07883863596404424,-0.11128803443563445,343928
0.706612763595555,-0.5592992708315152,0.020891883351250043,-0.06192810480640293,-0.1571132265975027,0.15620027644876538,-0.17369445127623329,0.031165375519939004,-0.12222285116781617,0.2953589268588851,0.13418913417438583,-0.0032407192325307616,0.13408909161011395,-0.18308193935680267,-0.0017994330521831636,347778
0.1835099093138597,-0.6159615701789709,-0.05738799732189253,0.8324938278897512,-0.13834237333502686,-0.06831534325364609,0.24891922388389098,-0.23007460699053162,-0.2704536888724284,0.1056077436000666,0.14238936954182613,-0.03451564123443609,-0.1246717618510619,-0.19948997387380418,0.07593022739390365,348817
-0.9301862985844576,0.363365949427059,-0.7149166117842652,-0.34699964552032586,-0.014354444041007185,-0.11048191317914106,-0.4944552745662464,0.07482340406162057,-0.05995528089789515,-0.024129160707993008,0.015094637265823663,0.07895237473001195,0.2763389002191571,0.04229427652873085,-0.15920050921185838,348863
0.17323001794831927,-0.5124660158983453,-0.0200057109018036,-0.19101482039291318,-0.16361334445515874,0.08431943759856074,0.25025503518438674,-0.18967192410506806,0.10388266301930438,-0.0849908221478623,-0.01632309697998449,0.04656723734437096,0.14208637204582725,0.057708543435294316,0.0636399119156894,349132
-0.043555639979671934,-0.5580279061333813,0.04364646165225031,-0.2690333572793883,-0.035836953987785594,-0.409933503057307,0.02805234796571815,0.061090974193218954,-0.12554486432321754,-0.46197779131859223,-0.21559125629452408,0.15838176208733062,-0.30321942726964846,-0.14117665299462762,0.08512409000876375,350648
-0.27506310993409455,0.021462786258653055,0.8260325381930752,-0.1863372464778244,-0.1054441909976648,-0.3386223366837935,-0.09722317889284682,-0.30844483451418414,0.04108687356111351,-0.10043169101586238,-0.26402012560780586,-0.15241436929134666,-0.11232145573374511,-0.0715379812868619,0.12257959481592412,353271
-0.316216143522021,0.016128414213409936,0.7656786211549774,-0.06730208301631929,-0.15597247308852363,0.010122215267970205,-0.23907066387065473,-0.07216984496620157,0.20984545178258485,-0.1304016937703658,0.20820052278250706,-0.022853037938821895,0.11937817693628816,-0.009492514260949297,0.09177437241960823,353694
0.5605890365517143,-0.5814361145491286,-0.020571663763466863,0.07653252619223605,-0.17849077266354352,0.38210249601131213,-0.32212182605902856,0.04918918042415674,0.11906002756134748,-0.03945164211817073,0.017555557524269294,0.17285607513376655,0.05899791900658863,0.05013952876484607,0.1321873652068229,354050
0.03723359137712001,-0.4999927658809864,-0.009433057168464903,-0.24097034571615006,-0.04587757528756268,-0.4516110699856985,0.0026602015777496546,-0.004842685465887828,0.3392816747363555,0.22839016878635693,-0.15435267856966955,0.008455627045750827,0.1495446550634757,-0.05895903814438569,0.0824203082110635,354260
0.16337933805457072,0.3160089562781869,-0.526774275729612,-0.3321622365861202,-0.0019330246180840616,-0.45459152450012474,0.010577534144669665,0.013956744288074613,-0.054808486222689856,0.33611450344989235,0.0777961984368427,0.08700840871185082,-0.08434006038620676,-0.012938954353160767,-0.08903577508831678,354311
0.037351319040983766,0.32284416424494156,-0.4955764607516929,-0.3323042545161985,0.9565516279984901,-0.15645159344271745,0.09344410487315746,-0.252116125860586,-0.11488443116824731,-0.09239694456689992,0.0654937432795719,-0.09765287730648531,0.13257188917727247,0.047494412995669893,-0.011230373261230775,354950
-0.007263078794676137,-0.5814227107724214,-0.0594988510251256,0.7216593917935598,-0.04835395835487048,-0.4702815894224903,0.12740746765768385,-0.3576101042475865,0.07336213191736818,-0.11763570595139189,0.16654740420377193,0.07416029503114639,-0.024148559547423287,-0.08209910382117655,-0.0855350528724047,356046
0.6933734261805105,0.7849725294762944,0.31592154492471736,0.06683385115313623,-0.17943156147717476,0.4226123372425376,-0.041891187766054105,0.4258201927748081,-0.3063554420105486,-0.26050294507974486,-0.13064097361439686,0.29540587690209524,-0.2278956993376529,-0.001936546953299631,-0.06870326238153068,357737
0.19981935211209612,0.787671554784922,0.2078277420126983,0.9577569058582504,-0.05760593178470302,-0.21028330934622058,-0.018602526782654394,0.07104262127852802,0.03436649100049627,-0.33426854988854127,-0.2394502958534812,0.15970406550645067,-0.005264244135017332,-0.18573134201397468,-0.09305339374317578,359072
0.6160917399949113,0.26983454945305785,-0.49053429723091946,-0.10406549407261567,-0.0368096572078203,-0.2560670079330388,-0.039731214337092424,0.34401204948658626,0.31531233635427447,0.1992562830956398,0.1800489414857232,-0.22248749428629333,-0.026709104282950202,-0.16908041467718415,0.041023280565733566,359080
-0.07851726682135896,-0.5616464573069119,-0.04423653221431978,0.7200972129027469,0.9243708576156924,-0.17953177034540613,0.1172996183455225,-0.2505071562920632,-0.422206474798202,0.07222187684256323,-0.3200264948919989,-0.0387997232188034,0.21586558722012528,0.04554055414501049,0.05876343100819914,359653
-0.0900002787084585,0.8716965008769124,0.2817684392424684,-0.26492133235495086,-0.0609530666802339,-0.32496550715780254,-0.07370658866500474,-0.2811621381659887,-0.05080837569148977,-0.09607980882533879,0.03572368097919157,0.015504191582469934,-0.0682957645719241,-0.017513860797275113,-0.1678636757704474,361459
0.3283904880963133,0.2371525981063699,-0.6208881883116217,0.8816385204204192,-0.029621295164291732,-0.23565945171603403,-0.04554058377262982,-0.04320799807593534,-0.06596650113843894,0.23464782948101956,-0.2396269362471728,-0.03757419992699514,-0.026936320337292152,-0.05314974770812417,0.042206281630400744,361759
0.052862380020321176,-0.5710780723980815,-0.009064319569571766,-0.10263962695095857,-0.10743026791904328,0.09095623044207517,-0.24570919664049204,0.30141466161234487,0.04477676423012933,-0.3649415804138291,-0.368987400471096,0.04051471488450349,-0.1627748578683477,-0.013792759805581062,-0.051010626157360434,363535
-0.025210631791048987,-0.500729337974553,-0.01037319966829521,-0.3245592821487358,-0.14438996724761374,-0.0015631492649521989,0.4988405387323097,0.1667214353213811,-0.3074238018854259,-0.29837764817243456,-0.21169418550799562,0.0478518858921667,0.12610701208920422,-0.023904088693940215,-0.034363683236525444,365825
-0.11687926602953747,0.02656884753637412,0.9313757947443171,-0.25935756793831777,0.9435931868875455,-0.598732493377477,0.2148793263276001,0.2235507206403666,0.4652620463604531,0.4590042140025392,0.058717780138527215,-0.03878144028225385,-0.064065631434639,0.02599978522969154,0.10667585886277253,371201
0.061088136228401035,-0.5355644051541985,0.006347919785775702,-0.2460047380883817,-0.0860585218350216,-0.22485758233303121,-0.10475715150218423,-0.25338702403685764,0.0926194564815257,-0.0913631240011846,-0.07050041108510308,-0.033426107758114575,-0.04431681836742507,-0.1183436673807785,-0.08257001742794126,372970
0.26822036586334796,0.8821661448883795,0.35846314154152925,-0.22391959937031058,-0.04819673177738362,-0.4649298332115133,0.30644127843811453,0.19251778090887578,-0.16786952512541126,-0.4149454686537651,0.20961120602506644,-0.5009301630572145,0.11230542266122423,0.12272301202915549,0.05445823236503766,373489
-0.16399384118061433,-0.512716033041918,0.03561591883158047,-0.27851496297389816,0.8578105141973903,0.03790924861777402,0.6532124660508697,0.26768747862995174,0.15020614434115387,0.05239673871439651,-0.42569771956480074,0.03671456993627563,0.04464139176963883,0.04870887081664635,0.16713530487169864,374331
0.11837939743522918,0.3233073615698795,-0.4676944877501179,-0.35681155892451744,0.08627296095302459,-0.9931265304332118,0.2873950292282853,0.5891623411736502,0.36043289795467515,0.30344570297105,0.05396687009934027,-0.3558417970988155,-0.07221986186990118,-0.06337631425957671,0.05237760633701072,374340
-1.0491032656100632,-0.5351096953670773,-0.16709859668936,-0.20331936463024658,-0.285990841018968,0.6924102158433434,0.39975047112389717,0.10640367174289184,0.18698094047979197,0.06446915237045378,0.0718809209233275,-0.11793419895389815,-0.10811094250931387,-0.066074131692681,0.11333493037006526,374341
-1.0542551924362404,-0.5375244827985539,-0.10495302914846544,-0.36174819129134456,-0.06789265717787221,-0.13678478878312078,-0.452103083854002,0.06119518731616651,-0.01827957320960727,-0.06707247648333631,0.10262600581768919,-0.09681199124334874,-0.1616613356269587,0.05520592742969741,-0.16420207910574255,375160
